state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received
3,26,4,P104,सोनाम सि तामाङग,पुरुष,36,38
3,26,4,P055,चेत बहादुर आले,पुरुष,42,28
3,26,4,P117,दिप विक्रम विष्‍ट,पुरुष,28,20
3,26,4,P000,नवराज थापा,पुरुष,40,18
3,26,4,P000,हरि पराजुलि,पुरुष,31,11
3,26,4,P000,मुस्कान पौडेल,पुरुष,49,10
3,26,4,P000,मनोज कुमार दंगाल,पुरुष,32,9
3,26,4,P000,आशिष श्रेष्‍ठ,पुरुष,31,8
3,26,4,P033,देवी प्रसाद आचार्य,पुरुष,71,6
3,26,4,P000,माधव के.सी.,पुरुष,59,6
3,26,4,P000,रविन्द्र देव ढकाल,पुरुष,40,2
3,26,5,P001,इश्वर पोखरेल,पुरुष,63,23029
3,26,5,P002,प्रकाश शरण महत,पुरुष,58,13169
3,26,5,P092,उज्वल बहादुर थापा,पुरुष,40,6853
3,26,5,P011,विर बहादुर डंगोल,पुरुष,59,636
3,26,5,P014,शारदा मल्ल राजभण्डारी,महिला,57,241
3,26,5,P022,दिपक पुन मगर,पुरुष,26,147
3,26,5,P006,लक्ष्मी राई,महिला,50,124
3,26,5,P096,बिजय थापा,पुरुष,50,121
3,26,5,P113,भरत बहादुर बुर्जा मगर,पुरुष,59,66
3,26,5,P012,छवि बहादुर खनाल,पुरुष,47,58
3,26,5,P106,नारायण नेपाली,पुरुष,46,56
3,26,5,P029,भानु कुमार खड्का,पुरुष,52,56
3,26,5,P074,गोविन्द बोहरा,पुरुष,40,53
3,26,5,P102,किरण कुमार शर्मा पौडेल,पुरुष,60,37
3,26,5,P000,जय बहादुर खत्री,पुरुष,63,20
3,26,5,P000,इन्दिरा अर्याल,महिला,57,12
3,26,5,P117,करमविर बस्नेत,पुरुष,29,11
3,26,5,P000,रमा विष्‍ट,महिला,52,10
3,26,5,P000,गीता भट्टराई,महिला,53,8
3,26,5,P000,भरत कुमार राई,पुरुष,32,3
3,26,6,P002,भिमसेन दास प्रधान,पुरुष,64,16785
3,26,6,P003,झक्कु प्रसाद सुवेदी,पुरुष,55,15485
3,26,6,P092,रमेश चिलुवाल,पुरुष,45,4225
3,26,6,P000,शैलेस राज श्रेष्‍ठ,पुरुष,51,791
3,26,6,P011,सनक मान महर्जन,पुरुष,51,541
3,26,6,P014,मान वहादुर महर्जन,पुरुष,48,431
3,26,6,P096,रविन थापा,पुरुष,25,333
3,26,6,P006,बिष्णु बस्नेत,पुरुष,36,266
3,26,6,P113,खगेन्द्र छन्त्याल,पुरुष,49,138
3,26,6,P073,महेश मान सिंह डंगोल,पुरुष,58,91
3,26,6,P012,अशोक विक्रम जि सी,पुरुष,46,65
3,26,6,P000,बल बहादुर के.सी,पुरुष,59,36
3,26,6,P000,पुन्यवती जोशी,महिला,30,29
3,26,6,P000,सुविन्द्र बस्नेत,पुरुष,44,27
3,26,6,P031,सिद्धार्थ अधिकारी,पुरुष,49,25
3,26,7,P001,राम बिर मानन्धर,पुरुष,54,18102
3,26,7,P005,विक्रम बहादुर थापा,पुरुष,64,10079
3,26,7,P092,अनुपा श्रेष्ठ,महिला,43,5376
3,26,7,P006,ज्ञानेन्‍द्र मोहन श्रेष्‍ठ,पुरुष,48,1781
3,26,7,P014,ईश्‍वर रिजाल,पुरुष,39,728
3,26,7,P022,कुमार खाकी श्रेष्ठ,पुरुष,46,362
3,26,7,P096,आकाश ढकाल,पुरुष,29,261
3,26,7,P011,कशी नारायण डंगोल,पुरुष,52,193
3,26,7,P000,निमा फिन्‍जो लामा,पुरुष,41,147
3,26,7,P113,बन्धु देव पाण्डे,पुरुष,51,131
3,26,7,P073,प्रकाश  कुँवर,पुरुष,44,108
3,26,7,P012,अर्जुन कुमार आचार्य,पुरुष,53,106
3,26,7,P000,हरि बहादुर प्रसाई,पुरुष,45,30
3,26,7,P000,उर्मिला राउत (विष्‍ट),महिला,45,11
3,26,8,P001,जीवन राम श्रेष्‍ठ,पुरुष,51,13397
3,26,8,P002,नविन्द्र राज जोशी,पुरुष,56,12953
3,26,8,P092,पुकार बम,पुरुष,30,4414
3,26,8,P000,मनोज कुमार खड्गी(नेवा),पुरुष,46,437
3,26,8,P014,केशव प्रसाद तझया,पुरुष,57,274
3,26,8,P113,किरण राज शाही (खड्गी),पुरुष,61,240
3,26,8,P096,दिनेश शाहि,पुरुष,41,202
3,26,8,P011,कृष्ण माया मानन्धर,महिला,42,139
3,26,8,P104,विजय डंगोल,पुरुष,42,35
3,26,9,P001,कृष्ण गोपाल श्रेष्ठ,पुरुष,59,22852
3,26,9,P002,ध्यान गोविन्द रंजित,पुरुष,70,14802
3,26,9,P092,मिलन पाण्‍डे,पुरुष,28,4946
3,26,9,P011,हरि शरण श्रेष्‍ठ,पुरुष,57,434
3,26,9,P113,शान्ता पण्डित,महिला,45,402
3,26,9,P006,शर्मिला सुवाल (डंगोल),महिला,41,402
3,26,9,P014,भीम कुमार महर्जन,पुरुष,51,281
3,26,9,P096,जनक कार्की,पुरुष,68,219
3,26,9,P029,काहीला महर्जन,पुरुष,66,176
3,26,9,P105,खगेश रंजितकार,पुरुष,48,173
3,26,9,P073,प्रधुम्न कार्की,पुरुष,47,171
3,26,9,P012,लाल बहादुर थापा क्षत्री,पुरुष,40,117
3,26,9,P059,रविन कुमार लामा,पुरुष,41,83
3,26,9,P000,किरण श्रेष्‍ठ,पुरुष,38,16
3,26,10,P002,राजेन्द्र कुमार के.सी.,पुरुष,59,24190
3,26,10,P003,हितमान शाक्य,पुरुष,54,21907
3,26,10,P092,प्रदीप ढकाल,पुरुष,26,2003
3,26,10,P022,कृष्ण कुमार श्रेष्‍ठ,पुरुष,51,1757
3,26,10,P014,पञ्च लाल महर्जन,पुरुष,39,1195
3,26,10,P073,प्रणय सिंह,पुरुष,44,927
3,26,10,P011,हरि कुमार महर्जन,पुरुष,55,366
3,26,10,P113,सुरेश श्रेष्‍ठ,पुरुष,38,278
3,26,10,P006,राम लाल श्रेष्ठ,पुरुष,43,193
3,26,10,P096,कृष्‍ण प्रसाद श्रेष्‍ठ,पुरुष,50,165
3,26,10,P029,अर्जुन कुमार रन्जित,पुरुष,51,108
3,26,10,P012,गणेश बहादुर कुवँर,पुरुष,42,100
3,26,10,P059,प्रकाश बस्नेत,पुरुष,48,85
3,26,10,P104,टोकोल तामाङ्ग,महिला,48,38
3,26,10,P000,श्याम कृष्‍ण बस्नेत,पुरुष,35,29
3,27,1,P011,प्रेम सुवाल,पुरुष,57,33076
3,27,1,P002,बाबु राजा जोशी,पुरुष,63,17818
3,27,1,P003,मिलन सुवाल,पुरुष,37,15374
3,27,1,P092,दिपेश न्यौपाने,पुरुष,34,2330
3,27,1,P096,मिना परियार,महिला,46,662
3,27,1,P100,दिपा खत्री,महिला,28,296
3,27,1,P012,राजेश गोसाई,पुरुष,42,292
3,27,1,P014,राम सुन्दर हयौमिखा,पुरुष,26,265
3,27,1,P113,कृष्ण प्रसाद घेमोसु,पुरुष,38,186
3,27,1,P000,निल कण्ठ थापा,पुरुष,51,81
3,27,1,P000,गोपाल दास बनेपाली,पुरुष,61,64
3,27,1,P000,जितेन्द्र खायमली,पुरुष,38,21
3,27,2,P001,महेश बस्नेत,पुरुष,42,36412
3,27,2,P002,दमन नाथ ढुङ्गाना,पुरुष,74,18687
3,27,2,P011,अनुराधा थापा मगर,महिला,35,5471
3,27,2,P092,शशी बिक्रम कार्की,पुरुष,35,1784
3,27,2,P022,बसन्त बहादुर खत्री,पुरुष,69,300
3,27,2,P096,तारा कुमारी बास्कोटा,महिला,41,147
3,27,2,P014,श्री राम  खाइजु ,पुरुष,42,125
3,27,2,P012,शिवहरि खनाल,पुरुष,41,61
3,27,2,P055,दिल बहादुर तामाङ्ग,पुरुष,37,52
3,27,2,P000,धर्म राज थापा,पुरुष,51,22
3,27,2,P000,सुरेन्द्र था श्रेष्ठ,पुरुष,42,20
3,27,2,p091,कमला बर्देवा,महिला,34,15
3,27,2,P000,कृष्ण प्रसाद न्यौपाने,पुरुष,50,13
3,28,1,P001,नव राज सिलवाल,पुरुष,54,26951
3,28,1,P002,उदय शंशेर ज.ब.राणा,पुरुष,47,20729
3,28,1,P022,विक्रम बहादुर खड्का,पुरुष,61,515
3,28,1,P092,केशव प्रसाद तिमल्सिना,पुरुष,46,255
3,28,1,P113,श्याम के.सी.,पुरुष,36,122
3,28,1,P006,उत्तम कुमार लामा,पुरुष,50,121
3,28,1,P014,दीपक लामा,पुरुष,42,95
3,28,1,P104,योगेन्‍द्र तामाङ घिसिङ,पुरुष,39,94
3,28,1,P096,ओम कुमारी आचार्य,महिला,47,66
3,28,1,P103,कुमार श्रेष्ठ,पुरुष,30,40
3,28,1,P011,सुर्य लक्ष्मी प्रजापति,महिला,34,38
3,28,1,P115,इन्द्र बहादुर वाइवा तामाङ,पुरुष,55,23
3,28,1,P000,आकाश कुमार भुम्जन,पुरुष,42,20
3,28,1,P000,गुन बहादुर थापा,पुरुष,50,17
3,28,1,P000,राजेन्द्र तामाङ,पुरुष,32,8
3,28,1,P000,श्याम कुमार घिमिरे,पुरुष,43,7
3,28,1,P000,विकास थिंङ तामाङ्ग,पुरुष,34,4
3,28,1,P000,टेक प्रसाद बजगाँई,पुरुष,48,3
3,28,1,P000,गोकुल तिमल्सिना,पुरुष,27,3
3,28,1,P000,रबिन सिल्वाल,पुरुष,38,3
3,28,1,P000,राम चन्द्र आचार्य,पुरुष,57,1
3,28,2,P001,कृष्ण लाल महर्जन,पुरुष,62,27713
3,28,2,P002,चन्द्र महर्जन,पुरुष,63,16945
3,28,2,P092,अमिर राज महर्जन,पुरुष,50,5408
3,28,2,P014,रत्न महर्जन,पुरुष,48,963
3,28,2,P006,सुरेन्द्र मान शाक्य,पुरुष,62,960
3,28,2,P096,श्‍याम लाल श्रेष्‍ठ,पुरुष,49,237
3,28,2,P029,लक्ष्मण शाही,पुरुष,32,155
3,28,2,P100,उर्मिला के.सी.,महिला,65,149
3,28,2,P011,रविना सुवाल,महिला,36,144
3,28,2,P055,सुरोज अवाले,पुरुष,37,50
3,28,2,P103,ठाकुर बहादुर बुढाथोकी,पुरुष,41,35
3,28,2,P000,हेरा शोभा महर्जन,महिला,45,26
3,28,2,P000,राजेन्द्र महर्जन,पुरुष,36,22
3,28,3,P003,पम्फा भुसाल,महिला,55,24036
3,28,3,P002,मदन बहादुर अमात्य,पुरुष,66,22328
3,28,3,P092,उज्वल कृष्ण श्रेष्ठ,पुरुष,46,7628
3,28,3,P022,राम प्रसाद भट्ट,पुरुष,46,2121
3,28,3,P014,दल बहादुर लिम्बु,पुरुष,56,894
3,28,3,P096,श्याम प्रसाद तिमल्सिना,पुरुष,60,689
3,28,3,P006,हेम राज शाक्य,पुरुष,33,628
3,28,3,P000,गोमा के सी थापा,महिला,37,304
3,28,3,P029,प्रमोद के. सी.,पुरुष,29,181
3,28,3,P012,दिप राम महर्जन,पुरुष,57,181
3,28,3,P055,रघु थापा मगर,पुरुष,40,108
3,28,3,P011,मिलन तुलाधर,पुरुष,52,101
3,28,3,P000,राम लाल महर्जन,पुरुष,37,15
3,29,1,P003,गंगा  बहादुर  तामाङ ,पुरुष,46,43631
3,29,1,P002,तिर्थ बहादुर लामा,पुरुष,44,39605
3,29,1,P022,दान बहादुर थापा,पुरुष,55,3133
3,29,1,P058,भुपेन्द्र ढुंगाना,पुरुष,52,955
3,29,1,P092,भुषण कुमार श्रेष्ठ,पुरुष,32,784
3,29,1,P113,खेजराज  न्यौपाने ,पुरुष,67,430
3,29,1,P006,धन वहादुर तामाङ,पुरुष,34,291
3,29,1,P029,भिम बहादुर रुम्वा,पुरुष,51,134
3,29,1,P011,कृष्ण वहादुर तामाङ,पुरुष,46,134
3,29,1,P014,तिलक बहादुर लामा,पुरुष,36,108
3,29,1,P073,मोहन वहादुर रायमाझी,पुरुष,61,44
3,29,1,P104,राज कुमार शाह,पुरुष,29,34
3,29,1,P105,सुन्तला काजी श्रेष्‍ठ,पुरुष,61,33
3,29,1,P115,शान्ता तामाङ,महिला,41,14
3,29,1,P000,नोर्वु लामा(तामाङ),पुरुष,50,13
3,29,2,P001,गोकुल प्रसाद वाँस्कोटा,पुरुष,47,55526
3,29,2,P002,मधु प्रसाद आचार्य,पुरुष,53,36753
3,29,2,P058,सरस्वती त्रिपाठी,महिला,63,1106
3,29,2,P092,बिलास थापा,पुरुष,37,877
3,29,2,P022,सुरथ चौलागाई,पुरुष,59,725
3,29,2,P011,कृष्‍ण कुमार वैद्य,पुरुष,56,707
3,29,2,P014,कृष्‍ण कुमार भण्डारी,पुरुष,36,315
3,29,2,P029,प्रदिप कुमार प्रजापती,पुरुष,35,206
3,29,2,P113,सौरब राज कायस्थ,पुरुष,50,153
3,29,2,P006,सिद्धि बहादुर जोशी,पुरुष,59,127
3,29,2,P000,शुदर्सन हुमागाई,पुरुष,45,61
3,30,1,P003,अग्नि प्रसाद सापकोटा,पुरुष,59,40504
3,30,1,P002,मोहन बहादुर बस्नेत,पुरुष,59,29798
3,30,1,P000,हस्त बहादुर विश्वकर्मा,पुरुष,51,1702
3,30,1,P006,जगत वहादुर तामाङ्ग,पुरुष,35,283
3,30,1,P012,दिर्ग बहादुर सुवेदी,पुरुष,45,248
3,30,1,P096,राजेन्द्र गिरी,पुरुष,41,151
3,30,1,P014,श्याम बाबु गौतम,पुरुष,28,125
3,30,1,P059,सोम नोर्बु शेर्पा,पुरुष,33,110
3,30,1,P109,साङ डोल्मा तामाङ लामा,महिला,40,108
3,30,1,P011,किरण शाक्‍य,पुरुष,25,83
3,30,1,P099,लाक्पा दोर्जे लामा,पुरुष,48,77
3,30,1,P113,टेक बहादुर जोशी,पुरुष,50,37
3,30,1,P104,पुर्ण बहादुर श्रेष्‍ठ,पुरुष,46,22
3,30,2,P001,शेर बहादुर तामाङग,पुरुष,48,38401
3,30,2,P097,पशुपति शम्शेर ज.ब.रा,पुरुष,75,30369
3,30,2,P096,चन्द्र दत्त खतिवडा,पुरुष,44,1341
3,30,2,P022,विर बहादुर तामाङ्‍ग,पुरुष,49,1279
3,30,2,P092,जयराम  भण्डारी ,पुरुष,41,153
3,30,2,P014,विदुर प्रसाद चौलागाई,पुरुष,43,130
3,30,2,P000,चन्द्र बहादुर तामाङ,पुरुष,68,68
3,30,2,P113,कुमार वोगटी,पुरुष,26,55
3,30,2,P012,बाल कृष्ण तिमल्सिना,पुरुष,35,38
3,31,1,P001,कृष्‍ण प्रसाद दहाल,पुरुष,54,40631
3,31,1,P005,कमल थापा,पुरुष,62,34658
3,31,1,P022,कुमार बहादुर संजेल,पुरुष,62,1419
3,31,1,P092,सरोज कोइराला,पुरुष,27,1356
3,31,1,P000,केशवराज बानियाँ,पुरुष,59,467
3,31,1,P006,कृष्ण कुमार घलान,पुरुष,46,263
3,31,1,P055,इन्द्र मान थिङ,पुरुष,32,238
3,31,1,P113,दिल बहादुर घिसिङ,पुरुष,45,184
3,31,1,P014,प्रल्‍हाद लामिछाने,पुरुष,44,171
3,31,1,P096,राम कृष्‍ण सापकोटा,पुरुष,41,84
3,31,1,P012,ओविन्द्र बहादुर लुइटेल,पुरुष,61,59
3,31,1,P017,विनिता तामाङ,महिला,41,53
3,31,1,P011,साधना राना मगर,महिला,28,51
3,31,1,P000,फणिन्द्र कुमार तिमल्सीना,पुरुष,43,48
3,31,1,P104,राजेश लामा,पुरुष,39,32
3,31,1,P000,देव आनन्द रेग्मी,पुरुष,40,12
3,31,2,P001,विरोध खतिवडा,पुरुष,57,46481
3,31,2,P002,महालक्ष्मी उपाध्याय(डिना),महिला,53,34090
3,31,2,P014,सोनाम सिं स्‍याङतान,पुरुष,44,621
3,31,2,P092,सिहं बहादुर मोक्तान,पुरुष,34,469
3,31,2,P012,रामहरी धिताल,पुरुष,42,286
3,31,2,P113,सागर उप्रेती,पुरुष,33,195
3,31,2,P000,रण संग्राम विष्‍ट,पुरुष,53,192
3,31,2,P017,जीवन स्‍याङतान,पुरुष,35,144
3,31,2,P000,अरुण वतौला,पुरुष,29,87
3,31,2,P055,हरी सिङ्ग वाईवा,पुरुष,70,58
3,31,2,P000,बिकास नेपाल,पुरुष,25,22
2,32,1,P029,अनिल कुमार झा,पुरुष,50,21472
2,32,1,P002,कृष्‍ण प्रसाद यादव,पुरुष,50,15874
2,32,1,P003,सत्य नारायण भगत बीन,पुरुष,48,12331
2,32,1,P000,बबन सिहं,पुरुष,40,1669
2,32,1,P018,मटुक हजरा,पुरुष,45,416
2,32,1,P058,हरि चरण शाह,पुरुष,60,338
2,32,1,P053,अमर प्रसाद यादव,पुरुष,51,152
2,32,1,P036,संगीता कुमारी,महिला,30,121
2,32,1,P011,हरेन्द्र राय यादव,पुरुष,42,85
2,32,1,P000,शैलेन्द्र सिंह,पुरुष,43,82
2,32,1,P014,राजनारायण साह,पुरुष,42,74
2,32,1,P000,अरविन्द राय यादव,पुरुष,49,56
2,32,1,P000,ऋषिकेश सिंह राजपुत,पुरुष,44,32
2,32,1,P088,रामदेव राय यादव,पुरुष,70,32
2,32,1,P091,नारायण दास,पुरुष,48,25
2,32,1,P000,रामनरेश राय यादव,पुरुष,38,18
2,32,1,P000,दिपेन्द्र कुमार झा,पुरुष,44,12
2,32,1,P000,विगु भगत महरा,पुरुष,51,11
2,32,1,P000,फेकु दास,पुरुष,29,10
2,32,1,P000,मनोज कुमार पाण्डेय,पुरुष,41,8
2,32,1,P000,रघुनाथ सहनी मलाह,पुरुष,45,6
2,32,1,P000,संजय कुमार यादव,पुरुष,43,5
2,32,1,P000,देवेन्‍द्र झा,पुरुष,45,5
2,32,1,P000,हरिहर मुखिया बिन,पुरुष,60,5
2,32,1,P000,ब्रहमा नन्द झा,पुरुष,58,5
2,32,1,P000,रामपुजन राय,पुरुष,29,4
2,32,1,P000,बैधनाथ सहनी,पुरुष,35,4
2,32,1,P000,भुषण ठाकुर हजाम,पुरुष,40,4
2,32,1,P000,रामाकान्त राय यादव,पुरुष,33,4
2,32,1,P000,लिला नाथ झा,पुरुष,58,3
2,32,1,P000,बैजु राय यादव,पुरुष,32,3
2,32,2,P002,मोहम्मद आफताब आलम,पुरुष,55,18833
2,32,2,P006,किरण कुमार साह,पुरुष,39,16865
2,32,2,P001,मो. मुस्ताक अ‍ालम,पुरुष,51,13883
2,32,2,P058,नथुनी मण्‍डल,पुरुष,59,709
2,32,2,P022,शेख यार महमद,पुरुष,63,483
2,32,2,P000,रामस्वरुप सिन्हा,पुरुष,65,336
2,32,2,P023,रामाशंकर प्रसाद कुशवाहा,पुरुष,46,230
2,32,2,P027,भोला हजरा,पुरुष,72,204
2,32,2,P091,दशै बैठा धोवी,पुरुष,46,144
2,32,2,P012,शेख सलाउदीन,पुरुष,45,93
2,32,2,P011,मानजोगी कुमारी,महिला,48,71
2,32,2,P104,शेख मोहमद अर्सद अलि शेख,पुरुष,38,45
2,32,2,P096,देव नाथ महतो,पुरुष,47,43
2,32,2,P000,महम्द सजिम अंसारी,पुरुष,39,29
2,32,2,P000,मो. रीजवान आलम,पुरुष,34,18
2,32,2,P000,शेख सहुब,पुरुष,63,16
2,32,2,P000,शेख हिजवुला,पुरुष,45,15
2,32,2,P000,रामबाबु प्रसाद साह,पुरुष,38,14
2,32,3,P003,प्रभु साह,पुरुष,46,27799
2,32,3,P002,सुनिल कुमार यादव,पुरुष,37,18206
2,32,3,P029,अ‍ोमप्रमाश -,पुरुष,44,14658
2,32,3,P058,मनोज कुमार पटेल,पुरुष,45,362
2,32,3,P096,शंकर महतो कोइरी,पुरुष,58,289
2,32,3,P018,संजय महतो,पुरुष,40,282
2,32,3,P000,अशोक पाण्‍डे,पुरुष,30,67
2,32,3,P000,अनरवा देवी,महिला,61,57
2,32,3,P012,सोनफी महतो,पुरुष,46,53
2,32,3,P000,दिपेन्‍द्र महतो कोइरी,पुरुष,36,49
2,32,3,P000,जसिया देवी,महिला,53,34
2,32,3,P011,विनोद कुमार साह,पुरुष,32,21
2,32,3,P000,नन्दकिशोर राय यादव,पुरुष,34,17
2,32,3,P000,नागेन्द्र प्रसाद साह,पुरुष,45,12
2,32,3,P000,ठागा दास,पुरुष,39,9
2,32,3,P000,प्रभु महतो,पुरुष,45,7
2,32,3,P000,अबरारुल हक,पुरुष,35,7
2,32,3,P000,नागेन्द्र राय यादव,पुरुष,28,5
2,32,3,P000,मोहन साह,पुरुष,42,5
2,32,3,P000,रामजन्म राय यादव,पुरुष,38,5
2,32,3,P000,राम एकवाल,पुरुष,48,4
2,32,3,P000,शम्भु साह तेली,पुरुष,31,4
2,32,3,P000,रामाकुमारी देवी,महिला,37,3
2,32,3,P000,राजेश कुमार साह,पुरुष,33,3
2,32,4,P002,देव प्रसाद तिमलसेना,पुरुष,47,28228
2,32,4,P001,डा बंशीधर मिश्र,पुरुष,59,23006
2,32,4,P029,कन्थमनी प्रसाद कलवार,पुरुष,49,7881
2,32,4,P022,अनवरी खाँ,महिला,44,607
2,32,4,P104,कनिजा खातुन,महिला,37,146
2,32,4,P096,मोहन दास तात्मा,पुरुष,50,80
2,32,4,P113,शिव शंकर पाण्डेय,पुरुष,33,79
2,32,4,P092,नुद प्रसाद तिमल्सिना,पुरुष,39,52
2,32,4,P011,बैद्यनाथ प्रसाद चौधरी,पुरुष,43,41
2,32,4,P023,विरेन्द्र राय यादव,पुरुष,31,32
2,32,4,P000,बलीराम सहनी,पुरुष,61,25
2,32,4,P000,किशोरी सहनी,पुरुष,37,18
2,32,4,P000,सुनिल कुमार झा,पुरुष,47,17
2,32,4,P000,मनोज कुमार मिश्र,पुरुष,46,6
2,32,4,P000,कल्याण कार्की,पुरुष,36,6
2,32,4,P000,पुरुषोतम मिश्र,पुरुष,43,6
2,32,4,P000,कृष्णनन्दन साह तेली,पुरुष,42,6
2,32,4,P000,शिवशंकर चौलागाई,पुरुष,28,4
2,33,1,P002,उमाकान्त चौधरी,पुरुष,51,24450
2,33,1,P001,अच्युत प्रसाद मैनाली,पुरुष,52,22030
2,33,1,P029,रामकिशोर प्रसाद यादव,पुरुष,47,20144
2,33,1,P092,सन्नी लामा,पुरुष,34,200
2,33,1,P113,राम अयोध्या प्रसाद कलवार,पुरुष,60,139
2,33,1,P014,हमिद मंसुरी,पुरुष,44,102
2,33,1,P012,पारस ठाकुर हजाम,पुरुष,63,78
2,33,1,P000,रामअधिकार प्रसाद यादव,पुरुष,35,26
2,33,1,P000,शिव प्रसाद रिजाल,पुरुष,46,22
2,33,1,P000,गणेश राज शिवाकोटी,पुरुष,51,19
2,33,1,P000,गांन्धी दास तत्मा,पुरुष,42,12
2,33,2,P006,रामसहाय प्रसाद यादव,पुरुष,47,28185
2,33,2,P002,राधे चन्द्र यादव,पुरुष,76,15790
2,33,2,P003,शिवचन्द्र प्रसाद कुशवाहा,पुरुष,51,10546
2,33,2,P058,शम्‍भु हजरा दुसाद,पुरुष,34,545
2,33,2,P014,तेज बहादुर भगत,पुरुष,36,439
2,33,2,P027,राजु प्रसाद साह कलवार,पुरुष,27,298
2,33,2,P096,पचल राउत बरै,पुरुष,57,214
2,33,2,P000,राम सरण हजरा,पुरुष,76,77
2,33,2,P000,संजय प्रसाद यादव,पुरुष,46,73
2,33,2,P000,मंजारुल अंसारी,पुरुष,44,57
2,33,2,P000,मुनिल प्रसाद यादव,पुरुष,26,51
2,33,2,P000,श्रीभगवान प्रसाद यादव,पुरुष,44,41
2,33,2,P000,जियालाल प्रसाद साह,पुरुष,43,39
2,33,3,P006,रामवावु कुमार यादव,पुरुष,42,21336
2,33,3,P001,अदयानन्द पाण्डेय,पुरुष,51,16362
2,33,3,P002,फरमुल्लाह मंसुर,पुरुष,62,16086
2,33,3,P023,गोपाल दास,पुरुष,53,463
2,33,3,P011,सरल मिया जोल्हा,पुरुष,70,415
2,33,3,P012,दिपक प्रसाद चौधरी,पुरुष,52,354
2,33,3,P104,बृजेश कुमार पाण्डेय,पुरुष,51,287
2,33,3,P096,गोपाल हजरा दुसाद,पुरुष,47,231
2,33,3,P014,हिरदय नारायण प्रसाद कुशवाहा,पुरुष,46,192
2,33,3,P055,ब्रहमदेव प्रसाद यादव,पुरुष,48,64
2,33,3,P000,मनोज प‌डित कुम्हार,पुरुष,34,50
2,33,3,P000,बिष्‍णु प्रसाद ढुङ्गना,पुरुष,56,45
2,33,4,P029,एक‍वाल मियाँ,पुरुष,48,22275
2,33,4,P001,देवनारायण थारु,पुरुष,56,20607
2,33,4,P002,लालबाबु सि‌ह भुइहार,पुरुष,56,14516
2,33,4,P096,गिर्जालाल हजरा दुसाद,पुरुष,46,828
2,33,4,P014,चन्देश्‍वर प्रसाद साह,पुरुष,38,704
2,33,4,P092,निरोज पूडासैनी,पुरुष,29,547
2,33,4,P000,छोटेलाल साह,पुरुष,49,258
2,33,4,P012,वालाकृष्‍ण शर्मा,पुरुष,49,155
2,33,4,P101,लक्ष्मी सा तेली,पुरुष,65,90
2,33,4,P000,मोजाहिर अं‌सारी,पुरुष,69,88
2,33,4,P000,जफरुल मियाँ,पुरुष,47,37
2,33,4,P000,राधाकृष्‍ण चौधरी,पुरुष,46,28
2,34,1,P006,प्रदिप यादव,पुरुष,42,21132
2,34,1,P002,अनिल कुमार रुगंटा,पुरुष,48,16481
2,34,1,P001,विचारी प्रसाद यादव,पुरुष,51,5418
2,34,1,P022,जितेन्द्र कुमार सिंह,पुरुष,28,608
2,34,1,P104,महम्‍मद कदम रसुल,पुरुष,60,311
2,34,1,P096,गजेन्द्र देव ठकु श्रेष्‍ठ,पुरुष,73,147
2,34,1,P000,छैदी  लाल यादव,पुरुष,58,118
2,34,1,P092,महमद रजा,पुरुष,31,104
2,34,1,P012,नुरआलम अंसारी,पुरुष,45,58
2,34,1,P033,शंकर प्रसाद चौरसिया,पुरुष,60,41
2,34,1,P000,विन्दु कुमारी श्रेष्ठ,महिला,43,36
2,34,1,P112,महमद मुमताज आलम,पुरुष,35,27
