district_id,party_id,votes_received,year
52,P097,37,2074
52,P092,27,2074
52,P058,26,2074
52,P012,26,2074
52,P017,18,2074
52,P006,17,2074
52,P055,11,2074
52,P011,7,2074
52,P029,7,2074
52,P102,7,2074
52,P111,7,2074
52,P074,5,2074
52,P101,5,2074
52,P098,5,2074
52,P033,4,2074
52,P100,4,2074
52,P023,4,2074
52,P036,4,2074
52,P096,3,2074
52,P103,3,2074
52,P073,3,2074
52,P110,2,2074
52,P107,2,2074
52,P115,2,2074
52,P114,2,2074
52,P027,2,2074
52,P105,1,2074
52,P021,1,2074
52,P116,1,2074
52,P018,1,2074
52,P112,1,2074
52,P039,1,2074
52,P113,1,2074
52,P109,1,2074
52,P104,1,2074
52,P059,0,2074
52,P015,0,2074
52,P099,0,2074
52,P091,0,2074
52,P108,0,2074
52,P117,0,2074
52,P106,0,2074
52,P034,0,2074
53,P003,27220,2074
53,P002,15847,2074
53,P001,10545,2074
53,P005,1833,2074
53,P022,1059,2074
53,P097,675,2074
53,P012,438,2074
53,P096,334,2074
53,P058,211,2074
53,P017,111,2074
53,P092,83,2074
53,P006,75,2074
53,P055,75,2074
53,P074,66,2074
53,P029,58,2074
53,P113,58,2074
53,P103,42,2074
53,P100,38,2074
53,P011,35,2074
53,P101,27,2074
53,P014,24,2074
53,P018,23,2074
53,P102,23,2074
53,P023,22,2074
53,P039,21,2074
53,P114,18,2074
53,P111,12,2074
53,P021,11,2074
53,P036,11,2074
53,P027,9,2074
53,P108,8,2074
53,P034,6,2074
53,P099,6,2074
53,P104,6,2074
53,P105,6,2074
53,P110,6,2074
53,P112,5,2074
53,P059,5,2074
53,P115,4,2074
53,P106,3,2074
53,P109,3,2074
53,P116,3,2074
53,P107,2,2074
53,P073,2,2074
53,P098,2,2074
53,P033,2,2074
53,P091,1,2074
53,P015,1,2074
53,P117,1,2074
54,P001,24763,2074
54,P002,22846,2074
54,P012,15474,2074
54,P003,14082,2074
54,P022,597,2074
54,P092,564,2074
54,P014,459,2074
54,P097,329,2074
54,P005,300,2074
54,P113,192,2074
54,P058,122,2074
54,P096,95,2074
54,P011,54,2074
54,P055,28,2074
54,P029,21,2074
54,P111,19,2074
54,P021,19,2074
54,P074,16,2074
54,P006,15,2074
54,P017,12,2074
54,P023,10,2074
54,P114,9,2074
54,P102,7,2074
54,P100,7,2074
54,P018,6,2074
54,P036,5,2074
54,P108,5,2074
54,P110,4,2074
54,P104,4,2074
54,P106,3,2074
54,P039,3,2074
54,P107,3,2074
54,P091,2,2074
54,P073,2,2074
54,P117,1,2074
54,P116,1,2074
54,P027,1,2074
54,P015,0,2074
54,P059,0,2074
54,P099,0,2074
54,P112,0,2074
54,P033,0,2074
54,P103,0,2074
54,P115,0,2074
54,P034,0,2074
54,P098,0,2074
54,P109,0,2074
54,P101,0,2074
54,P105,0,2074
55,P001,25191,2074
55,P002,22188,2074
55,P003,17474,2074
55,P005,5038,2074
55,P092,461,2074
55,P022,437,2074
55,P058,205,2074
55,P097,165,2074
55,P012,158,2074
55,P055,123,2074
55,P014,101,2074
55,P006,92,2074
55,P011,86,2074
55,P029,50,2074
55,P074,46,2074
55,P096,45,2074
55,P111,23,2074
55,P018,22,2074
55,P102,19,2074
55,P113,16,2074
55,P036,12,2074
55,P114,12,2074
55,P098,10,2074
55,P103,9,2074
55,P105,8,2074
55,P112,8,2074
55,P099,7,2074
55,P100,7,2074
55,P039,7,2074
55,P023,7,2074
55,P033,7,2074
55,P015,7,2074
55,P027,6,2074
55,P017,6,2074
55,P107,6,2074
55,P101,5,2074
55,P034,5,2074
55,P108,5,2074
55,P110,5,2074
55,P073,5,2074
55,P115,4,2074
55,P059,4,2074
55,P091,3,2074
55,P117,3,2074
55,P104,3,2074
55,P106,3,2074
55,P109,3,2074
55,P021,2,2074
55,P116,1,2074
56,P002,73993,2074
56,P001,73011,2074
56,P003,43195,2074
56,P012,4689,2074
56,P092,4591,2074
56,P005,1677,2074
56,P022,1386,2074
56,P036,851,2074
56,P097,620,2074
56,P014,585,2074
56,P006,516,2074
56,P055,512,2074
56,P058,427,2074
56,P096,179,2074
56,P073,147,2074
56,P113,140,2074
56,P109,133,2074
56,P029,95,2074
56,P017,92,2074
56,P074,91,2074
56,P011,89,2074
56,P104,64,2074
56,P023,46,2074
56,P114,34,2074
56,P018,28,2074
56,P098,26,2074
56,P102,23,2074
56,P110,21,2074
56,P111,21,2074
56,P100,17,2074
56,P101,13,2074
56,P033,12,2074
56,P027,11,2074
56,P103,11,2074
56,P108,10,2074
56,P021,10,2074
56,P105,9,2074
56,P059,9,2074
56,P107,9,2074
56,P091,8,2074
56,P099,7,2074
56,P039,7,2074
56,P115,7,2074
56,P106,6,2074
56,P034,6,2074
56,P117,5,2074
56,P015,5,2074
56,P116,5,2074
56,P112,5,2074
57,P001,8025,2074
57,P003,4014,2074
57,P002,2043,2074
57,P005,335,2074
57,P092,70,2074
57,P014,66,2074
57,P022,63,2074
57,P114,58,2074
57,P055,45,2074
57,P006,41,2074
57,P096,27,2074
57,P012,22,2074
57,P097,15,2074
57,P059,10,2074
57,P058,6,2074
57,P029,4,2074
57,P011,3,2074
57,P073,2,2074
57,P116,2,2074
57,P107,2,2074
57,P112,1,2074
57,P098,1,2074
57,P103,1,2074
57,P074,1,2074
57,P033,1,2074
57,P111,0,2074
57,P105,0,2074
57,P091,0,2074
57,P108,0,2074
57,P015,0,2074
57,P117,0,2074
57,P034,0,2074
57,P101,0,2074
57,P110,0,2074
57,P109,0,2074
57,P021,0,2074
57,P023,0,2074
57,P036,0,2074
57,P102,0,2074
57,P106,0,2074
57,P115,0,2074
57,P100,0,2074
57,P027,0,2074
57,P113,0,2074
57,P018,0,2074
57,P017,0,2074
57,P039,0,2074
57,P099,0,2074
57,P104,0,2074
58,P002,6752,2074
58,P001,6592,2074
58,P003,5720,2074
58,P097,653,2074
58,P005,289,2074
58,P022,192,2074
58,P096,168,2074
58,P006,117,2074
58,P011,94,2074
58,P092,63,2074
58,P012,43,2074
58,P014,29,2074
58,P058,28,2074
58,P036,6,2074
58,P029,5,2074
58,P074,4,2074
58,P106,3,2074
58,P034,3,2074
58,P102,3,2074
58,P098,2,2074
58,P103,2,2074
58,P100,2,2074
58,P055,2,2074
58,P104,1,2074
58,P099,1,2074
58,P027,1,2074
58,P114,1,2074
58,P033,1,2074
58,P112,1,2074
58,P023,1,2074
58,P021,1,2074
58,P110,1,2074
58,P108,1,2074
58,P017,0,2074
58,P113,0,2074
58,P073,0,2074
58,P109,0,2074
58,P018,0,2074
58,P039,0,2074
58,P115,0,2074
58,P059,0,2074
58,P111,0,2074
58,P117,0,2074
58,P015,0,2074
58,P107,0,2074
58,P116,0,2074
58,P091,0,2074
58,P105,0,2074
58,P101,0,2074
59,P003,10988,2074
59,P002,10929,2074
59,P001,10694,2074
59,P011,2403,2074
59,P005,1581,2074
59,P096,355,2074
59,P097,173,2074
59,P014,152,2074
59,P029,131,2074
59,P092,126,2074
59,P022,109,2074
59,P012,54,2074
59,P006,52,2074
59,P058,52,2074
59,P055,19,2074
59,P017,11,2074
59,P114,7,2074
59,P100,5,2074
59,P099,4,2074
59,P102,3,2074
59,P113,3,2074
59,P103,3,2074
59,P107,3,2074
59,P074,3,2074
59,P018,2,2074
59,P039,1,2074
59,P027,1,2074
59,P098,1,2074
59,P033,1,2074
59,P111,1,2074
59,P115,1,2074
59,P106,0,2074
59,P116,0,2074
59,P073,0,2074
59,P112,0,2074
59,P059,0,2074
59,P023,0,2074
59,P021,0,2074
59,P109,0,2074
59,P110,0,2074
59,P101,0,2074
59,P034,0,2074
59,P015,0,2074
59,P108,0,2074
59,P091,0,2074
59,P105,0,2074
59,P036,0,2074
59,P104,0,2074
59,P117,0,2074
60,P003,11480,2074
60,P001,10978,2074
60,P002,6503,2074
60,P005,2851,2074
60,P011,1721,2074
60,P097,1640,2074
60,P014,664,2074
60,P096,255,2074
60,P022,172,2074
60,P012,170,2074
60,P058,89,2074
60,P029,62,2074
60,P092,36,2074
60,P006,23,2074
60,P055,20,2074
60,P102,17,2074
60,P098,14,2074
60,P074,14,2074
60,P114,13,2074
60,P111,8,2074
60,P100,7,2074
60,P015,5,2074
60,P039,4,2074
60,P106,4,2074
60,P101,4,2074
60,P107,3,2074
60,P109,3,2074
60,P099,3,2074
60,P105,3,2074
60,P108,2,2074
60,P103,2,2074
60,P036,2,2074
60,P033,2,2074
60,P113,2,2074
60,P023,2,2074
60,P017,2,2074
60,P059,2,2074
60,P018,2,2074
60,P021,1,2074
60,P091,1,2074
60,P073,1,2074
60,P027,1,2074
60,P115,1,2074
60,P117,0,2074
60,P104,0,2074
60,P116,0,2074
60,P112,0,2074
60,P034,0,2074
60,P110,0,2074
61,P002,7932,2074
61,P003,5864,2074
61,P001,5486,2074
61,P014,589,2074
61,P022,214,2074
61,P097,179,2074
61,P005,38,2074
61,P006,35,2074
61,P096,33,2074
61,P113,32,2074
61,P092,28,2074
61,P058,19,2074
61,P012,10,2074
61,P098,7,2074
61,P105,6,2074
61,P039,5,2074
61,P102,3,2074
61,P074,3,2074
61,P011,2,2074
61,P029,2,2074
61,P103,1,2074
61,P111,1,2074
61,P114,1,2074
61,P023,1,2074
61,P017,1,2074
61,P099,0,2074
61,P104,0,2074
61,P027,0,2074
61,P091,0,2074
61,P108,0,2074
61,P036,0,2074
61,P015,0,2074
61,P117,0,2074
61,P034,0,2074
61,P101,0,2074
61,P110,0,2074
61,P109,0,2074
61,P021,0,2074
61,P018,0,2074
61,P073,0,2074
61,P059,0,2074
61,P055,0,2074
61,P112,0,2074
61,P033,0,2074
61,P106,0,2074
61,P115,0,2074
61,P107,0,2074
61,P116,0,2074
61,P100,0,2074
62,P002,20486,2074
62,P001,17671,2074
62,P003,13571,2074
62,P014,526,2074
62,P097,318,2074
62,P005,246,2074
62,P022,170,2074
62,P058,111,2074
62,P096,94,2074
62,P012,90,2074
62,P073,65,2074
62,P011,58,2074
62,P092,49,2074
62,P006,46,2074
62,P055,43,2074
62,P074,22,2074
62,P111,17,2074
62,P029,16,2074
62,P102,14,2074
62,P036,10,2074
62,P039,8,2074
62,P100,7,2074
62,P114,6,2074
62,P018,6,2074
62,P112,6,2074
62,P110,5,2074
62,P017,5,2074
62,P023,5,2074
62,P107,3,2074
62,P116,3,2074
62,P101,3,2074
62,P033,2,2074
62,P106,2,2074
62,P115,2,2074
62,P103,2,2074
62,P108,2,2074
62,P021,1,2074
62,P109,1,2074
62,P113,1,2074
62,P117,1,2074
62,P105,1,2074
62,P099,0,2074
62,P027,0,2074
62,P098,0,2074
62,P034,0,2074
62,P091,0,2074
62,P015,0,2074
62,P059,0,2074
62,P104,0,2074
63,P001,35706,2074
63,P002,27168,2074
63,P003,7978,2074
63,P005,4964,2074
63,P011,3881,2074
63,P012,834,2074
63,P113,467,2074
63,P092,190,2074
63,P058,188,2074
63,P022,167,2074
63,P097,160,2074
63,P014,106,2074
63,P096,81,2074
63,P017,59,2074
63,P055,40,2074
63,P059,18,2074
63,P074,18,2074
63,P006,16,2074
63,P111,15,2074
63,P029,9,2074
63,P073,6,2074
63,P021,6,2074
63,P100,5,2074
63,P103,5,2074
63,P106,4,2074
63,P027,3,2074
63,P116,3,2074
63,P033,3,2074
63,P102,3,2074
63,P110,3,2074
63,P039,2,2074
63,P107,2,2074
63,P108,2,2074
63,P104,2,2074
63,P101,2,2074
63,P109,1,2074
63,P036,1,2074
63,P023,1,2074
63,P112,1,2074
63,P114,1,2074
63,P018,0,2074
63,P115,0,2074
63,P015,0,2074
63,P034,0,2074
63,P099,0,2074
63,P091,0,2074
63,P105,0,2074
63,P098,0,2074
63,P117,0,2074
64,P002,57157,2074
64,P001,55254,2074
64,P003,15019,2074
64,P092,2151,2074
64,P005,1837,2074
64,P017,963,2074
64,P012,626,2074
64,P097,443,2074
64,P006,407,2074
64,P011,393,2074
64,P058,204,2074
64,P022,199,2074
64,P014,162,2074
64,P096,156,2074
64,P055,65,2074
64,P113,61,2074
64,P074,46,2074
64,P114,27,2074
64,P098,21,2074
64,P091,18,2074
64,P111,13,2074
64,P023,12,2074
64,P029,12,2074
64,P103,11,2074
64,P099,8,2074
64,P102,8,2074
64,P039,7,2074
64,P100,7,2074
64,P059,6,2074
64,P108,5,2074
64,P115,5,2074
64,P107,4,2074
64,P027,4,2074
64,P117,4,2074
64,P101,4,2074
64,P110,3,2074
64,P073,3,2074
64,P033,3,2074
64,P021,3,2074
64,P034,2,2074
64,P015,2,2074
64,P106,2,2074
64,P036,2,2074
64,P105,1,2074
64,P018,1,2074
64,P112,1,2074
64,P116,0,2074
64,P109,0,2074
64,P104,0,2074
65,P002,50856,2074
65,P001,48697,2074
65,P006,26064,2074
65,P003,22762,2074
65,P005,8104,2074
65,P029,3348,2074
65,P092,2195,2074
65,P097,1132,2074
65,P096,826,2074
65,P022,783,2074
65,P014,735,2074
65,P104,671,2074
65,P012,601,2074
65,P011,435,2074
65,P058,340,2074
65,P055,323,2074
65,P023,245,2074
65,P113,167,2074
65,P116,118,2074
65,P114,88,2074
65,P074,76,2074
65,P036,64,2074
65,P039,61,2074
65,P059,34,2074
65,P027,33,2074
65,P098,32,2074
65,P111,26,2074
65,P099,24,2074
65,P102,23,2074
65,P107,23,2074
65,P106,22,2074
65,P110,22,2074
65,P018,21,2074
65,P033,20,2074
65,P105,18,2074
65,P100,18,2074
65,P021,17,2074
65,P101,16,2074
65,P017,13,2074
65,P073,13,2074
65,P117,10,2074
65,P108,10,2074
65,P015,9,2074
65,P112,8,2074
65,P103,8,2074
65,P115,7,2074
65,P034,7,2074
65,P109,4,2074
65,P091,1,2074
66,P002,66089,2074
66,P001,46728,2074
66,P003,45698,2074
66,P005,3949,2074
66,P092,1412,2074
66,P097,1277,2074
66,P022,970,2074
66,P006,901,2074
66,P014,792,2074
66,P029,749,2074
66,P058,505,2074
66,P096,470,2074
66,P012,277,2074
66,P091,192,2074
66,P011,187,2074
66,P055,160,2074
66,P074,92,2074
66,P113,78,2074
66,P023,67,2074
66,P102,51,2074
66,P114,46,2074
66,P100,31,2074
66,P104,25,2074
66,P101,23,2074
66,P036,21,2074
66,P059,18,2074
66,P017,17,2074
66,P111,17,2074
66,P018,14,2074
66,P099,13,2074
66,P098,13,2074
66,P103,13,2074
66,P073,12,2074
66,P115,12,2074
66,P021,11,2074
66,P033,10,2074
66,P108,10,2074
66,P039,8,2074
66,P116,6,2074
66,P110,6,2074
66,P112,6,2074
66,P109,4,2074
66,P105,4,2074
66,P027,4,2074
66,P106,3,2074
66,P117,3,2074
66,P107,3,2074
66,P015,2,2074
66,P034,2,2074
67,P001,22581,2074
67,P002,21751,2074
67,P003,5142,2074
67,P005,511,2074
67,P014,222,2074
67,P058,82,2074
67,P022,48,2074
67,P097,46,2074
67,P111,28,2074
67,P092,22,2074
67,P011,17,2074
67,P096,14,2074
67,P023,9,2074
67,P029,8,2074
67,P012,6,2074
67,P074,6,2074
67,P006,4,2074
67,P055,4,2074
67,P099,3,2074
67,P100,3,2074
67,P018,3,2074
67,P114,3,2074
67,P113,3,2074
67,P107,2,2074
67,P036,2,2074
67,P110,2,2074
67,P027,1,2074
67,P098,1,2074
67,P034,1,2074
67,P106,1,2074
67,P033,1,2074
67,P101,1,2074
67,P102,1,2074
67,P059,1,2074
67,P109,0,2074
67,P021,0,2074
67,P112,0,2074
67,P115,0,2074
67,P073,0,2074
67,P104,0,2074
67,P116,0,2074
67,P117,0,2074
67,P015,0,2074
67,P039,0,2074
67,P108,0,2074
67,P091,0,2074
67,P017,0,2074
67,P103,0,2074
67,P105,0,2074
68,P001,34471,2074
68,P002,33043,2074
68,P003,10691,2074
68,P005,341,2074
68,P014,210,2074
68,P092,182,2074
68,P058,179,2074
68,P097,124,2074
68,P022,107,2074
68,P011,107,2074
68,P113,34,2074
68,P096,28,2074
68,P074,26,2074
68,P012,19,2074
68,P006,18,2074
68,P102,17,2074
68,P029,15,2074
68,P101,9,2074
68,P117,9,2074
68,P023,8,2074
68,P039,7,2074
68,P036,6,2074
68,P111,5,2074
68,P114,5,2074
68,P108,5,2074
68,P100,4,2074
68,P033,4,2074
68,P104,4,2074
68,P055,4,2074
68,P105,3,2074
68,P099,3,2074
68,P107,3,2074
68,P018,3,2074
68,P021,3,2074
68,P103,2,2074
68,P091,2,2074
68,P015,2,2074
68,P106,2,2074
68,P112,2,2074
68,P115,2,2074
68,P059,1,2074
68,P073,1,2074
68,P034,1,2074
68,P116,1,2074
68,P027,1,2074
68,P098,1,2074
68,P109,0,2074
68,P110,0,2074
68,P017,0,2074
69,P002,24755,2074
69,P001,24487,2074
69,P003,8652,2074
69,P092,537,2074
69,P022,173,2074
69,P005,152,2074
69,P058,148,2074
69,P014,118,2074
69,P097,98,2074
69,P011,67,2074
69,P006,65,2074
69,P029,22,2074
69,P096,22,2074
69,P055,21,2074
69,P012,20,2074
69,P113,12,2074
69,P023,8,2074
69,P102,8,2074
69,P111,7,2074
69,P098,6,2074
69,P103,5,2074
69,P036,5,2074
69,P018,5,2074
69,P034,5,2074
69,P099,4,2074
69,P074,4,2074
69,P104,4,2074
69,P105,3,2074
69,P100,3,2074
69,P039,3,2074
69,P073,3,2074
69,P110,2,2074
69,P116,2,2074
69,P101,2,2074
69,P114,2,2074
69,P091,2,2074
69,P112,2,2074
69,P117,1,2074
69,P106,0,2074
69,P115,0,2074
69,P107,0,2074
69,P033,0,2074
69,P027,0,2074
69,P059,0,2074
69,P108,0,2074
69,P021,0,2074
69,P109,0,2074
69,P015,0,2074
69,P017,0,2074
70,P002,28104,2074
70,P001,25484,2074
70,P003,5269,2074
70,P012,924,2074
70,P097,374,2074
70,P058,287,2074
70,P005,282,2074
70,P092,225,2074
70,P014,218,2074
70,P022,103,2074
70,P011,94,2074
70,P096,80,2074
70,P074,32,2074
70,P029,32,2074
70,P006,31,2074
70,P055,19,2074
70,P114,14,2074
70,P091,13,2074
70,P101,13,2074
70,P102,12,2074
70,P111,10,2074
70,P103,9,2074
70,P023,8,2074
70,P036,8,2074
70,P039,8,2074
70,P021,7,2074
70,P099,7,2074
70,P098,6,2074
70,P116,6,2074
70,P108,6,2074
70,P017,5,2074
70,P100,5,2074
70,P110,5,2074
70,P018,4,2074
70,P073,4,2074
70,P106,4,2074
70,P033,3,2074
70,P105,3,2074
70,P112,2,2074
70,P117,2,2074
70,P015,2,2074
70,P113,2,2074
70,P104,2,2074
70,P027,2,2074
70,P034,1,2074
70,P107,1,2074
70,P059,1,2074
70,P109,0,2074
70,P115,0,2074
71,P002,87216,2074
71,P001,70013,2074
71,P003,47049,2074
71,P029,38648,2074
71,P092,6030,2074
71,P014,5785,2074
71,P005,4065,2074
71,P097,3134,2074
71,P006,1862,2074
71,P022,1535,2074
71,P012,1436,2074
71,P036,1266,2074
71,P096,750,2074
71,P011,620,2074
71,P058,609,2074
71,P113,388,2074
71,P114,321,2074
71,P074,118,2074
71,P098,99,2074
71,P055,95,2074
71,P104,94,2074
71,P018,80,2074
71,P111,48,2074
71,P023,48,2074
71,P100,46,2074
71,P091,44,2074
71,P017,33,2074
71,P101,29,2074
71,P102,28,2074
71,P103,26,2074
71,P021,23,2074
71,P110,21,2074
71,P059,21,2074
71,P112,20,2074
71,P039,19,2074
71,P033,18,2074
71,P027,17,2074
71,P099,16,2074
71,P073,16,2074
71,P117,14,2074
71,P034,13,2074
71,P116,13,2074
71,P105,11,2074
71,P107,10,2074
71,P108,10,2074
71,P109,8,2074
71,P106,8,2074
71,P115,7,2074
71,P015,4,2074
72,P002,21468,2074
72,P001,20602,2074
72,P003,6985,2074
72,P005,200,2074
72,P092,132,2074
72,P022,102,2074
72,P014,98,2074
72,P058,97,2074
72,P097,55,2074
72,P012,29,2074
72,P011,25,2074
72,P055,15,2074
72,P029,12,2074
72,P074,9,2074
72,P006,8,2074
72,P116,8,2074
72,P114,7,2074
72,P113,7,2074
72,P096,7,2074
72,P036,6,2074
72,P102,5,2074
72,P099,5,2074
72,P111,5,2074
72,P021,4,2074
72,P103,3,2074
72,P027,3,2074
72,P023,3,2074
72,P108,3,2074
72,P073,2,2074
72,P017,2,2074
72,P101,2,2074
72,P033,2,2074
72,P091,1,2074
72,P039,1,2074
72,P100,1,2074
72,P018,1,2074
72,P015,1,2074
72,P104,1,2074
72,P110,1,2074
72,P105,1,2074
72,P106,0,2074
72,P112,0,2074
72,P059,0,2074
72,P098,0,2074
72,P109,0,2074
72,P034,0,2074
72,P117,0,2074
72,P107,0,2074
72,P115,0,2074
73,P001,23323,2074
73,P002,21285,2074
73,P003,11212,2074
73,P005,4850,2074
73,P092,279,2074
73,P022,272,2074
73,P058,238,2074
73,P097,140,2074
73,P011,56,2074
73,P012,52,2074
73,P014,50,2074
73,P006,44,2074
73,P096,31,2074
73,P029,22,2074
73,P114,19,2074
73,P055,16,2074
73,P111,16,2074
73,P102,13,2074
73,P110,11,2074
73,P074,9,2074
73,P039,6,2074
73,P036,6,2074
73,P100,6,2074
73,P027,5,2074
73,P113,4,2074
73,P098,4,2074
73,P023,4,2074
73,P101,4,2074
73,P033,4,2074
73,P099,3,2074
73,P103,3,2074
73,P015,3,2074
73,P106,3,2074
73,P091,2,2074
73,P112,2,2074
73,P105,2,2074
73,P109,2,2074
73,P018,2,2074
73,P107,2,2074
73,P073,2,2074
73,P108,2,2074
73,P034,2,2074
73,P104,1,2074
73,P021,1,2074
73,P059,1,2074
73,P116,1,2074
73,P115,1,2074
73,P117,0,2074
73,P017,0,2074
74,P002,25148,2074
74,P001,14180,2074
74,P003,7957,2074
74,P092,363,2074
74,P012,303,2074
74,P097,265,2074
74,P005,199,2074
74,P058,122,2074
74,P022,99,2074
74,P014,42,2074
74,P091,35,2074
74,P074,25,2074
74,P011,24,2074
74,P096,24,2074
74,P006,23,2074
74,P103,21,2074
74,P029,19,2074
74,P055,13,2074
74,P107,10,2074
74,P036,7,2074
74,P023,7,2074
74,P039,6,2074
74,P033,6,2074
74,P102,6,2074
74,P100,5,2074
74,P111,4,2074
74,P021,4,2074
74,P027,4,2074
74,P114,3,2074
74,P113,2,2074
74,P099,2,2074
74,P098,2,2074
74,P017,2,2074
74,P110,2,2074
74,P105,2,2074
74,P073,1,2074
74,P034,1,2074
74,P101,1,2074
74,P108,1,2074
74,P115,1,2074
74,P059,0,2074
74,P117,0,2074
74,P112,0,2074
74,P015,0,2074
74,P106,0,2074
74,P116,0,2074
74,P018,0,2074
74,P109,0,2074
74,P104,0,2074
75,P002,60067,2074
75,P001,55092,2074
75,P003,33665,2074
75,P005,2563,2074
75,P092,2461,2074
75,P097,1741,2074
75,P012,1292,2074
75,P029,1229,2074
75,P022,725,2074
75,P058,517,2074
75,P014,403,2074
75,P096,295,2074
75,P113,164,2074
75,P006,128,2074
75,P011,121,2074
75,P055,69,2074
75,P023,67,2074
75,P114,55,2074
75,P074,52,2074
75,P100,46,2074
75,P091,30,2074
75,P104,30,2074
75,P073,27,2074
75,P111,26,2074
75,P018,25,2074
75,P059,25,2074
75,P039,23,2074
75,P034,18,2074
75,P101,17,2074
75,P102,16,2074
75,P098,14,2074
75,P036,14,2074
75,P103,13,2074
75,P021,12,2074
75,P099,12,2074
75,P108,10,2074
75,P107,10,2074
75,P105,9,2074
75,P027,7,2074
75,P116,6,2074
75,P110,6,2074
75,P106,6,2074
75,P117,6,2074
75,P115,5,2074
75,P109,5,2074
75,P033,3,2074
75,P017,2,2074
75,P015,2,2074
75,P112,2,2074
77,P002,51664,2074
77,P001,41956,2074
77,P003,15836,2074
77,P029,13599,2074
77,P097,6987,2074
77,P055,2067,2074
77,P006,2022,2074
77,P092,1827,2074
77,P096,1670,2074
77,P005,1139,2074
77,P014,979,2074
77,P022,554,2074
77,P036,484,2074
77,P058,308,2074
77,P104,281,2074
77,P012,254,2074
77,P018,182,2074
77,P114,162,2074
77,P113,128,2074
77,P023,120,2074
77,P059,115,2074
77,P107,64,2074
77,P074,51,2074
77,P017,43,2074
77,P011,41,2074
77,P098,30,2074
77,P108,26,2074
77,P073,22,2074
77,P100,21,2074
77,P021,18,2074
77,P102,16,2074
77,P111,16,2074
77,P039,15,2074
77,P099,15,2074
77,P105,14,2074
77,P033,13,2074
77,P103,12,2074
77,P112,11,2074
77,P027,10,2074
77,P115,8,2074
77,P101,8,2074
77,P015,7,2074
77,P110,7,2074
77,P109,6,2074
77,P117,6,2074
77,P034,6,2074
77,P106,5,2074
77,P116,2,2074
77,P091,2,2074
78,P003,27061,2074
78,P002,14088,2074
78,P001,7246,2074
78,P022,461,2074
78,P014,315,2074
78,P097,158,2074
78,P005,123,2074
78,P092,77,2074
78,P012,52,2074
78,P058,51,2074
78,P055,40,2074
78,P006,36,2074
78,P102,33,2074
78,P096,27,2074
78,P029,22,2074
78,P011,17,2074
78,P114,14,2074
78,P017,10,2074
78,P111,10,2074
78,P101,9,2074
78,P103,8,2074
78,P100,7,2074
78,P113,7,2074
78,P074,6,2074
78,P021,5,2074
78,P110,5,2074
78,P027,4,2074
78,P023,4,2074
78,P112,3,2074
78,P105,3,2074
78,P059,3,2074
78,P039,3,2074
78,P034,2,2074
78,P108,2,2074
78,P036,2,2074
78,P099,2,2074
78,P073,2,2074
78,P018,2,2074
78,P098,2,2074
78,P015,1,2074
78,P033,1,2074
78,P117,1,2074
78,P106,1,2074
78,P109,1,2074
78,P116,0,2074
78,P115,0,2074
78,P107,0,2074
78,P104,0,2074
78,P091,0,2074
